date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:31%20GMT	http://web.archive.org/web/20250123172035im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.b872875ff437f0efb4c2321d0016eaa726b649ae.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=a186e1e9e5d282d8265b1d636d4d055156e60cf749ad2ae455936e3b0f5dedf9	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.b872875ff437f0efb4c2321d0016eaa726b649aecef4.woff	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:32	37/37	---M--	403	error ('Forbidden')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:32%20GMT	http://web.archive.org/web/20250116190100im_/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.b872875ff437f0efb4c2321d0016eaa726b649ae.woff?h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=a186e1e9e5d282d8265b1d636d4d055156e60cf749ad2ae455936e3b0f5dedf9&h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190100im_/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_i7.b872875ff437f0efb4c2321d0016eaa726b649ae077a.woff	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:33%20GMT	http://web.archive.org/web/20250123172035im_/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=0b3aeeb1b83664cc92b1c517065312dc6c2cb9c5f21d03e87a061a05ace2ed45	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035im_/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9bf4b.woff2	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:34	37/37	---M--	403	error ('Forbidden')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:34%20GMT	http://web.archive.org/web/20250116190100im_/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9.woff2?hmac=0b3aeeb1b83664cc92b1c517065312dc6c2cb9c5f21d03e87a061a05ace2ed45&h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190100im_/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e94daa.woff2	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:34	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:35%20GMT	http://web.archive.org/web/20250123172035im_/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.c60897f79173105d5bae1e28e68e9326a4a64631.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=c0c1d3bc7a4707a77ca34d28572e85a0a916a31a8dbbda8b171863fcd83f8307	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035im_/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.c60897f79173105d5bae1e28e68e9326a4a64631ea02.woff	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:45	18968/18968	---M--	200	added ('OK')	font/woff2	date:Thu,%2002%20Apr%202026%2021:33:45%20GMT	http://web.archive.org/web/20250116190101im_/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.c60897f79173105d5bae1e28e68e9326a4a64631.woff?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=c0c1d3bc7a4707a77ca34d28572e85a0a916a31a8dbbda8b171863fcd83f8307	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190101im_/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.c60897f79173105d5bae1e28e68e9326a4a64631ea02.woff	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:46%20GMT	http://web.archive.org/web/20250123172035cs_/https://tularosamoto.com/cdn/shop/t/14/assets/base.css?v=159841507637079171801733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/base.33a602.delayed	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:46	67991/67991	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:33:46%20GMT	http://web.archive.org/web/20250116190101cs_/https://tularosamoto.com/cdn/shop/t/14/assets/base.css?v=159841507637079171801733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190101cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/basea602.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:47%20GMT	http://web.archive.org/web/20250123172035cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-cart-items.css?v=123238115697927560811733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-cart-items872b.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:47	5273/5273	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:33:47%20GMT	http://web.archive.org/web/20250116190101cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-cart-items.css?v=123238115697927560811733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190101cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-cart-items872b.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:48%20GMT	http://web.archive.org/web/20250123172035/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba14.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=aceed2d5aebaa4b3367a006bd4750fa9b5a979b86d24f6a018a3ed88a83208fa	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba149919.woff2	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:48	37/37	---M--	403	error ('Forbidden')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:48%20GMT	http://web.archive.org/web/20250116190101/https://tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba14.woff2?h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=aceed2d5aebaa4b3367a006bd4750fa9b5a979b86d24f6a018a3ed88a83208fa&h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190101/https_/tularosamoto.com/cdn/fonts/avenir_next/avenirnext_n5.972a96b7a049f12c89d6d1cd0e1b6c9211f7ba143b23.woff2	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:49%20GMT	http://web.archive.org/web/20250123172035/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9.woff2?h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ&hmac=0b3aeeb1b83664cc92b1c517065312dc6c2cb9c5f21d03e87a061a05ace2ed45	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9bf4b.woff2	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:49	37/37	---M--	403	error ('Forbidden')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:49%20GMT	http://web.archive.org/web/20250116190100/https://tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e9.woff2?hmac=0b3aeeb1b83664cc92b1c517065312dc6c2cb9c5f21d03e87a061a05ace2ed45&h1=bW90b3Jvc2Euc2hvcA&h2=dHVsYXJvc2Ftb3RvLmNvbQ&h3=am9obnJheW1vbmRtaXJlbGVzLmFjY291bnQubXlzaG9waWZ5LmNvbQ	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190100/https_/tularosamoto.com/cdn/fonts/oswald/oswald_n5.22b74dce86cb1e4738ccceb326c9284bc24641e94daa.woff2	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:50%20GMT	http://web.archive.org/web/20250123172035cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-predictive-search.css?v=118923337488134913561733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-predictive-search4040.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:51	5549/5549	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:33:51%20GMT	http://web.archive.org/web/20250116190102cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-predictive-search.css?v=118923337488134913561733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190102cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-predictive-search4040.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:52%20GMT	https://web.archive.org/web/20250123172035/https://cdn.shopify.com/extensions/bedeb7ca-4bf6-4e2b-a928-5e95e282f73b/pandectes-gdpr-compliance-115/assets/pandectes-core.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035/https_/cdn.shopify.com/extensions/bedeb7ca-4bf6-4e2b-a928-5e95e282f73b/pandectes-gdpr-compliance-115/assets/pandectes-core.3d.delayed	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:52	89635/89635	---MC-	200	added ('OK')	text/javascript	date:Thu,%2002%20Apr%202026%2021:33:52%20GMT	https://web.archive.org/web/20250123171753/https://cdn.shopify.com/extensions/bedeb7ca-4bf6-4e2b-a928-5e95e282f73b/pandectes-gdpr-compliance-115/assets/pandectes-core.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123171753/https_/cdn.shopify.com/extensions/bedeb7ca-4bf6-4e2b-a928-5e95e282f73b/pandectes-gdpr-compliance-115/assets/pandectes-core.js	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:53%20GMT	https://web.archive.org/web/20250123172035js_/https://cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035js_/https_/cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.3f.delayed	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:53	204142/204142	---MC-	200	added ('OK')	text/javascript	date:Thu,%2002%20Apr%202026%2021:33:54%20GMT	https://web.archive.org/web/20250123031703js_/https://cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123031703js_/https_/cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.js	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:55%20GMT	https://web.archive.org/web/20250123172035cs_/https://cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.css	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035cs_/https_/cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:56	69741/69741	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:33:57%20GMT	https://web.archive.org/web/20250123031702cs_/https://cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.css	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123031702cs_/https_/cdn.shopify.com/extensions/e7000bce-5eb6-4a3e-a410-22ec907129b3/mahina-event-calendar-app-56/assets/cheel.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:57%20GMT	https://web.archive.org/web/20250123172035js_/https://cdn.shopify.com/extensions/1d14d14a-a246-40b7-a757-1b24c13eee01/inbox-1223/assets/inbox-chat-loader.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035js_/https_/cdn.shopify.com/extensions/1d14d14a-a246-40b7-a757-1b24c13eee01/inbox-1223/assets/inbox-chat-loader.js	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:58	4076/4076	---MC-	200	added ('OK')	text/javascript	date:Thu,%2002%20Apr%202026%2021:33:58%20GMT	https://web.archive.org/web/20250123172005js_/https://cdn.shopify.com/extensions/1d14d14a-a246-40b7-a757-1b24c13eee01/inbox-1223/assets/inbox-chat-loader.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172005js_/https_/cdn.shopify.com/extensions/1d14d14a-a246-40b7-a757-1b24c13eee01/inbox-1223/assets/inbox-chat-loader.js	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:58	151740/151740	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2021:33:59%20GMT	https://web.archive.org/web/20250123172035/https://tularosamoto.com/POST	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035/https_/tularosamoto.com/POST	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:33:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:33:59%20GMT	https://web.archive.org/web/20250123172035/https://tularosamoto.com/cdn	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035/https_/tularosamoto.com/cdn	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:00	44413/44413	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2002%20Apr%202026%2021:34:00%20GMT	https://web.archive.org/web/20250116190100/https://tularosamoto.com/cdn	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190100/https_/tularosamoto.com/cdn	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:02	151819/151819	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2021:34:01%20GMT	http://web.archive.org/web/20250123172035/https://tularosamoto.com/cdn/s/trekkie.storefront.f713401b24dad9f39ade8f88b81d533f42427af4.min.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035/https_/tularosamoto.com/cdn/s/trekkie.storefront.f713401b24dad9f39ade8f88b81d533f42427af4.min.js	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:34:03%20GMT	https://web.archive.org/web/20250123172035js_/https://tularosamoto.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.1.0.min.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035js_/https_/tularosamoto.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.1.0.min.js	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:04	151919/151919	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2021:34:04%20GMT	http://web.archive.org/web/20250123172035/https://tularosamoto.com/cdn/shopifycloud/shopify/assets/shop_events_listener-20905db421adb60b04582abab58b285362bc2e1011d17cd3eabb3bfe05798c59.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035/https_/tularosamoto.com/cdn/shopifycloud/shopify/assets/shop_events_listener-20905db421adb60b04582abab58b285362bc2e1011d17cd3eabb3bfe05798c59.49.de	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:34:05%20GMT	http://web.archive.org/web/20250123172035cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-slideshow.css?v=17933591812325749411733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-slideshowe368.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:05	20460/20460	---MC-	200	added ('OK')	text/javascript	date:Thu,%2002%20Apr%202026%2021:34:04%20GMT	https://web.archive.org/web/20250116190102js_/https://tularosamoto.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.1.0.min.js	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190102js_/https_/tularosamoto.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.1.0.min.js	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:11	4256/4256	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:34:11%20GMT	http://web.archive.org/web/20250116190101cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-slideshow.css?v=17933591812325749411733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190101cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-slideshowe368.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:34:12%20GMT	http://web.archive.org/web/20250123172035cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-slider.css?v=14039311878856620671733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-slider.4ef147.delayed	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:13	8472/8472	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:34:13%20GMT	http://web.archive.org/web/20250116190100cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-slider.css?v=14039311878856620671733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250116190100cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-sliderf147.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
14:34:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:34:13%20GMT	http://web.archive.org/web/20250123172035cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-list-social.css?v=35792976012981934991733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123172035cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-list-social3cda.css	(from https://web.archive.org/web/20250123172035/https://tularosamoto.com/)
